duration,src_bytes,dst_bytes,failed_logins,protocol,label
2.948553210050785,200.64819707358797,3178.1400248708037,0.0,TCP,Normal
4.6322922136815805,257.9282746411161,2740.9173550860496,0.0,UDP,Normal
4.961479240531211,214.25173710496807,3345.920902004428,0.0,TCP,Normal
104.13693167128947,3838.1198366502704,50.90487996530828,5.0,TCP,Attack
2.8157575993028656,280.903424058302,3267.318266318734,0.0,TCP,Normal
78.97405309653473,4933.571410445516,79.51196597944603,41.0,TCP,Attack
4.924858710041037,260.8082888391127,3058.2259888536746,0.0,TCP,Normal
101.32679418138875,4727.82744428409,62.36791810103628,22.0,TCP,Attack
2.509698848079829,170.42558714645415,2645.5657357809305,0.0,TCP,Normal
4.896090458198444,275.9689091475976,3152.604521042259,0.0,TCP,Normal
7.857715415627135,311.0160929002441,3388.897375860705,0.0,TCP,Normal
97.86710821576088,6229.092257804728,49.64020011259922,40.0,TCP,Attack
3.575652271647913,245.0387565895279,3517.4130569279278,0.0,TCP,Normal
4.676465437668662,211.58963813129623,3557.853310880042,0.0,TCP,Normal
5.087657598920856,224.63577097307004,3023.4429295091954,0.0,UDP,Normal
6.401401224241168,184.30239065420696,2034.5458997399228,0.0,TCP,Normal
5.602814139562235,204.002063460763,2657.971179709304,0.0,TCP,Normal
3.9926994792488073,160.93211521915268,3340.275268909541,0.0,TCP,Normal
7.786909055048863,258.81128533792645,3044.502055276741,0.0,TCP,Normal
5.982825512711054,201.0402011886272,3982.413470829957,0.0,TCP,Normal
6.9852562059588585,250.13607075886569,2561.127353609902,0.0,TCP,Normal
3.044122328894723,230.40463119835346,2723.609641266096,0.0,ICMP,Normal
10.28402382098524,189.89048323061903,3127.829327048637,0.0,TCP,Normal
5.683507841427079,124.72143294901582,2554.070464809291,0.0,TCP,Normal
3.9127862078138946,232.79595698294182,1884.6161734263012,0.0,TCP,Normal
3.902550184518077,238.39688317582687,2471.347706234343,0.0,UDP,Normal
3.5308168464039014,260.80032694557383,2972.676527617765,0.0,TCP,Normal
4.6894819023505026,138.45107515973703,3619.1416054278234,0.0,UDP,Normal
4.583766285454921,205.22570180379105,3545.881745458322,0.0,TCP,Normal
107.93057794626039,5106.8604982180195,40.63851103137622,30.0,UDP,Attack
5.932859964867053,170.44265850371949,3422.6355147229333,0.0,TCP,Normal
3.3360901650110977,283.60208865211604,2770.269804812395,0.0,TCP,Normal
1.8642811492690883,208.47988381974676,3967.576134132659,0.0,TCP,Normal
2.696004904841714,234.1326253646294,2877.8502973679924,0.0,TCP,Normal
69.16498090165763,4909.91647200848,58.51588816797037,24.0,UDP,Attack
94.22544624370434,3973.9268406261317,50.7957702062961,19.0,TCP,Attack
85.04630434144424,6157.594256636354,40.58937983482001,27.0,ICMP,Attack
5.4506158440818835,161.1568950689304,2910.8308062526407,0.0,UDP,Normal
4.945390920980136,177.33702370264788,3192.76356342089,0.0,TCP,Normal
4.463262401725238,278.13342526153417,3395.2100848815107,0.0,UDP,Normal
5.952480706775332,213.56057376399866,3367.6804133210135,0.0,ICMP,Normal
0.9653224037551773,166.74463144905974,2255.506248681037,0.0,TCP,Normal
113.01911342221261,2404.79232162469,40.132362451666204,43.0,UDP,Attack
6.693764207769828,235.3743603602681,3075.89797443625,0.0,UDP,Normal
140.68377851581224,4127.803008777477,55.04547340493235,5.0,UDP,Attack
5.783762524491169,143.23043380633843,3714.980593394839,0.0,UDP,Normal
8.257231091142584,124.16687268570394,2714.414991781403,0.0,TCP,Normal
4.33236102048798,137.85642069684326,3136.6598222559637,0.0,TCP,Normal
8.99133497956793,158.06711812397077,2217.071807672811,0.0,TCP,Normal
6.406285084440007,195.67269196596985,3066.5772640858077,0.0,UDP,Normal
5.461401811437367,143.7917007619033,3449.148435603024,0.0,ICMP,Normal
5.508255374142871,201.62410273766218,4222.649482560603,0.0,TCP,Normal
4.3928713494681695,109.9614649038682,3374.5439291500475,0.0,TCP,Normal
7.906550952085089,249.7001019753139,2026.0881334495264,0.0,TCP,Normal
8.31241650411459,101.03401025736524,3284.51407299073,0.0,TCP,Normal
3.800357212165877,167.76889344607633,3112.9937300521524,0.0,TCP,Normal
6.164195406937232,54.566962775974815,2795.8316596771583,0.0,TCP,Normal
5.6349065225003505,226.2115089976015,2980.691433225643,0.0,TCP,Normal
4.716674736255514,222.32233916523887,2747.142569220013,0.0,UDP,Normal
8.794577389546223,210.16381105287314,2812.4131375822217,0.0,TCP,Normal
5.139604169980037,206.86706622825523,2456.4848359993625,0.0,TCP,Normal
5.128560038190925,166.86542582559824,2655.995592577581,0.0,TCP,Normal
5.907810458882694,237.62181004087398,3065.391055095768,0.0,TCP,Normal
2.7607651334219776,152.49477154271753,3388.754333632949,0.0,TCP,Normal
3.1806204231833313,128.91654759704838,2947.330938604237,0.0,TCP,Normal
3.6736708197476347,302.38259519484245,3002.813602622205,0.0,TCP,Normal
2.6455471650975793,148.6965958629421,3088.013818338755,0.0,TCP,Normal
4.84866879134834,149.05787653126742,2953.8894209362934,0.0,UDP,Normal
6.7672135719883375,237.3139194967697,2747.7036971619527,0.0,UDP,Normal
7.466812152705339,246.4425623025112,4094.290695995759,0.0,TCP,Normal
6.402779787618998,180.77087781398936,3213.7981597202865,0.0,TCP,Normal
4.446656456561709,79.37245910400945,3441.746713552597,0.0,UDP,Normal
89.47976343519521,3923.560713272312,40.30515966690303,34.0,UDP,Attack
2.79969153405661,187.73462569060987,2869.675575052539,0.0,ICMP,Normal
6.35301495287995,174.80346600193303,2524.2042021733914,0.0,TCP,Normal
7.133349379178307,198.50981090742798,3738.376864924464,0.0,TCP,Normal
4.949622632941041,207.23430652625183,2895.434447634178,0.0,TCP,Normal
3.480653964494893,150.95145407369623,3011.8618133162377,0.0,TCP,Normal
2.705680977976577,203.44118288523245,2554.588665999878,0.0,TCP,Normal
101.07523930350963,5007.946780438787,58.79807520824424,13.0,ICMP,Attack
7.620617492239217,182.17864397374606,2528.8694030530196,0.0,TCP,Normal
98.01449224792421,6264.086396123399,63.63504019697541,7.0,UDP,Attack
110.74431275219924,3803.4783038303026,32.39866531833279,5.0,ICMP,Attack
11.38621513568972,201.57945030762892,2648.729185224187,0.0,UDP,Normal
5.878300267400835,286.0982144066088,3660.986838760923,0.0,ICMP,Normal
114.39724349171759,7933.40299321105,49.88389788158786,9.0,TCP,Attack
3.685929525965352,263.4179305748034,2428.1076230985477,0.0,TCP,Normal
3.1216888604586366,249.32570019021006,2335.2395208409134,0.0,TCP,Normal
3.1434683226880082,175.05106284720574,2999.7903980271535,0.0,TCP,Normal
110.43921893511833,5697.043023855678,34.12177858346953,9.0,UDP,Attack
5.6947949728695235,156.11113467820948,1994.0000159469453,0.0,TCP,Normal
85.69519219092079,4506.485610090413,48.81960126972402,31.0,TCP,Attack
6.571600317301664,82.87608311673264,4256.821734104451,0.0,ICMP,Normal
6.545695677087446,235.21693005737978,2727.7614541120706,0.0,TCP,Normal
2.042827508440317,219.43236230166553,3768.327914369989,0.0,TCP,Normal
127.30285933202522,5387.135550322644,58.501171030494824,15.0,TCP,Attack
7.582547678031758,243.11952879588438,4026.197746060603,0.0,TCP,Normal
6.015982653825088,131.7102035974528,2868.2502635369806,0.0,TCP,Normal
119.99945661285867,6120.872582792623,50.78375783603648,11.0,TCP,Attack
97.72709584771985,5783.291387810359,40.98195019794424,11.0,UDP,Attack
3.042518327380468,177.6387820161238,2306.5147760346035,0.0,TCP,Normal
8.50958836396873,155.3083389680455,2799.8885238002163,0.0,UDP,Normal
8.176894352480224,201.09907763218013,2914.6168654228168,0.0,UDP,Normal
7.4791680128831235,164.78198378895593,2782.7749001757766,0.0,UDP,Normal
6.479888102758633,298.48283424755476,3310.241761963644,0.0,UDP,Normal
5.369102606394074,264.8958252830381,3687.145456786688,0.0,TCP,Normal
0.2650446932534436,253.94247832544818,3092.379323426835,0.0,TCP,Normal
5.649516479067083,164.19027431933367,2320.7853774463856,0.0,TCP,Normal
5.815379473674354,141.4782121251249,3047.380537930998,0.0,ICMP,Normal
98.51509074536179,4649.251714440374,47.669788005262404,20.0,UDP,Attack
6.2134461182723655,234.09966496270727,2665.6229407392425,0.0,TCP,Normal
110.96908990449745,5728.426944219989,49.375921818789784,18.0,ICMP,Attack
95.41992215112862,5050.261566515889,53.914681181805456,13.0,TCP,Attack
5.336461082367388,95.93293056786443,2726.1415705501668,0.0,TCP,Normal
5.90099144755607,239.68196471650515,4155.229637365186,0.0,TCP,Normal
7.157361666862592,188.7660049185065,2723.1883429371787,0.0,TCP,Normal
5.614813395618201,186.56610612375215,3465.1458546448093,0.0,TCP,Normal
90.49753678042437,6494.196473161177,48.80031529745066,5.0,UDP,Attack
2.3419847255531034,238.57612654380597,2831.0473368188855,0.0,ICMP,Normal
6.773774780194601,240.80405220569693,2692.629691941058,0.0,TCP,Normal
4.7799890025978975,232.84029142547402,3090.4418122829247,0.0,TCP,Normal
5.791607066874818,116.37977370938238,2686.3712685692153,0.0,TCP,Normal
59.82397008858638,2870.599368875017,24.89403744901017,49.0,UDP,Attack
4.172768668740715,159.34379530768067,3569.048547055224,0.0,TCP,Normal
1.383409343000971,289.87724223429933,2924.569486607329,0.0,TCP,Normal
4.535452994401054,286.1313830352275,3392.2789336946016,0.0,TCP,Normal
5.144576694249739,185.54993906993914,3060.889563730269,0.0,TCP,Normal
6.021201380820627,255.18134552223935,3190.75622550054,0.0,TCP,Normal
8.530908480562193,239.95340365711496,2928.5426540034086,0.0,UDP,Normal
6.975457031849199,164.8968218822344,3053.888828078824,0.0,UDP,Normal
6.1462556264824,151.86657327954873,3431.814955289452,0.0,TCP,Normal
129.92205282679603,4208.455786880316,58.26295886233616,40.0,UDP,Attack
0.7171382393605903,162.7563607361863,2625.271013569085,0.0,TCP,Normal
5.766870062807288,188.45755160481448,3780.970368593391,0.0,TCP,Normal
136.58505666035146,3123.438290196662,49.39908322340312,15.0,TCP,Attack
7.706138320332815,283.832540138068,3063.2896533614653,0.0,TCP,Normal
6.827169252466499,221.1314308596283,3237.624964502917,0.0,TCP,Normal
3.861100451015779,228.56415265821482,2692.009328457574,0.0,TCP,Normal
71.84119968692224,3784.0575416421466,51.8795341951623,15.0,UDP,Attack
3.1042145654620272,269.3982791986684,3156.9675361550826,0.0,UDP,Normal
5.307450211891056,251.52193928183956,3622.2744953815295,0.0,TCP,Normal
5.234654766617564,136.30813374328977,3606.2454720409896,0.0,TCP,Normal
6.645565561668005,179.98788585340571,2593.9208182242155,0.0,TCP,Normal
7.280135692990321,183.597177466162,3414.563385810799,0.0,TCP,Normal
3.788768920526272,229.24767465432222,3578.0573083226536,0.0,TCP,Normal
3.7677130839021133,143.11998975178824,3151.0565286482124,0.0,TCP,Normal
2.728728190484342,202.0959020119313,2841.9192116797985,0.0,TCP,Normal
4.980310382699234,229.41183972575294,3243.2495083660147,0.0,TCP,Normal
7.592126123562792,274.22170192201145,3231.640170895194,0.0,TCP,Normal
4.213322375345278,173.32281870884592,2812.1410454731417,0.0,TCP,Normal
4.74518625522008,198.55492382510695,3397.624583683639,0.0,TCP,Normal
6.325072066797226,180.5432452011718,3093.833337570969,0.0,TCP,Normal
8.422057618381576,185.62079262039515,2676.0757737247222,0.0,TCP,Normal
96.56566872231315,3845.5271591458204,56.00296980154036,49.0,TCP,Attack
8.164233502607134,171.13895218089434,3611.2720764664946,0.0,TCP,Normal
2.6211762142653443,223.18615287785573,2922.3135058910007,0.0,TCP,Normal
7.207867093403815,258.145128627207,3485.0429930886576,0.0,TCP,Normal
5.480411687892446,293.4016462479555,2713.3475388843003,0.0,TCP,Normal
6.622793108983184,158.1830731751856,3473.4685909776035,0.0,ICMP,Normal
1.8037512962325049,222.65198282860294,2446.5414734923725,0.0,TCP,Normal
6.9569156113331,194.97034473108963,3409.9503883794246,0.0,TCP,Normal
2.439141295007434,201.61324053856265,3179.760531070236,0.0,TCP,Normal
5.297334914404223,128.75144140922941,2495.8569660178364,0.0,UDP,Normal
88.7191077173601,4907.058393146815,46.74403388287691,9.0,UDP,Attack
3.8062104305360576,287.4883252940415,2934.618165698458,0.0,TCP,Normal
4.978265725930056,201.08133152967824,3031.844977713444,0.0,TCP,Normal
2.491954695142967,185.71176419818218,2564.498410738783,0.0,TCP,Normal
6.543592354471322,159.56029407917845,3190.720762659519,0.0,TCP,Normal
4.347532591117281,209.01606245886495,2444.2188287558665,0.0,TCP,Normal
4.0085881068502,258.26627996116406,3106.9964465618814,0.0,TCP,Normal
5.105052736430633,257.0948268484005,2720.693113434436,0.0,TCP,Normal
3.697114900272638,219.60640627438414,3293.1598544574554,0.0,TCP,Normal
5.950517209434623,209.68276583157464,3058.1313387070863,0.0,TCP,Normal
1.9869319396192018,175.56114775432965,3690.9746607669977,0.0,TCP,Normal
6.458127290004729,193.93456643052096,3151.9509010475417,0.0,TCP,Normal
106.88619656846659,3600.0791575944113,45.88650468403657,20.0,UDP,Attack
7.143031871162077,216.77106602401847,3325.465811249975,0.0,TCP,Normal
3.93717719772315,110.00802323057812,3264.072734852002,0.0,TCP,Normal
7.828058271123975,150.46763449539702,2672.7616638481554,0.0,ICMP,Normal
2.3393727485220204,166.8453913087306,3602.203978065323,0.0,TCP,Normal
4.5439885463805645,176.19949999895744,1748.695554696289,0.0,TCP,Normal
4.1295036059896635,186.69681721189983,2880.7583478336696,0.0,TCP,Normal
81.5397513372918,4338.542896242375,44.32012310929793,32.0,UDP,Attack
6.628303524236533,169.2788237776079,2526.9861270051933,0.0,TCP,Normal
102.75255727416169,4607.974873097184,44.70010482778002,20.0,TCP,Attack
6.22833340008685,159.03292036327133,3039.840489922707,0.0,ICMP,Normal
113.09262034019002,5568.544057130348,42.79654167296203,40.0,UDP,Attack
7.9791988188952985,241.1429611391676,3501.288200287339,0.0,ICMP,Normal
1.864023468879465,201.81396463191675,3492.644616555511,0.0,TCP,Normal
6.588529359243655,249.68701314339788,3029.2302284170128,0.0,TCP,Normal
8.63779706440065,162.0174119583311,3272.588087815466,0.0,TCP,Normal
2.4818701771036134,194.40416574003976,2757.662017530698,0.0,TCP,Normal
93.84575032760024,3750.492937478825,36.002008651452286,29.0,TCP,Attack
5.655642345686171,143.91768817334025,3264.1441662373336,0.0,TCP,Normal
5.1386743234306955,256.1070866959762,4293.915248880249,0.0,TCP,Normal
4.924872981267618,202.21030874402263,2066.7161585848025,0.0,TCP,Normal
2.1231776664108817,217.85812928506354,2455.741389233,0.0,TCP,Normal
8.010124077216659,202.567937940134,3363.411980090434,0.0,UDP,Normal
139.65811380183075,5890.6271761901835,42.7579460923455,10.0,UDP,Attack
3.415160158000077,183.61024720612684,3576.884269544283,0.0,ICMP,Normal
2.150468692557021,128.2022510985992,2873.6828510028595,0.0,UDP,Normal
7.543110189988317,240.24279690900397,3347.1996710736184,0.0,TCP,Normal
94.25792960340151,6996.16114160893,39.98325377821332,7.0,UDP,Attack
3.6867518584005907,255.87602743873035,3904.3315141633993,0.0,TCP,Normal
7.533822298373245,234.294522821896,3176.988442531838,0.0,TCP,Normal
4.8634275844714185,182.9865161022915,3277.022785419877,0.0,ICMP,Normal
4.42003729112672,228.365281264613,2681.859825137398,0.0,TCP,Normal
5.136144538497242,135.67652532152937,2722.043251842999,0.0,TCP,Normal
1.3377102433232997,179.3919427475893,2778.8872369959236,0.0,TCP,Normal
4.302695731184282,244.44938745918216,3836.8453486606695,0.0,TCP,Normal
4.569607352879639,198.60261143608537,3331.793479599548,0.0,TCP,Normal
92.75688334291794,5283.003725841661,53.897384802499815,7.0,TCP,Attack
3.9964316143769363,235.89231144981335,3536.35437038372,0.0,TCP,Normal
5.975120594173437,184.665589223975,3257.5559772158895,0.0,TCP,Normal
6.31849133686481,181.59708589281595,3184.632767328095,0.0,TCP,Normal
2.2783300433978417,240.71614257038885,3840.043324669733,0.0,ICMP,Normal
8.424080568035786,113.16365911177803,3043.4298879068056,0.0,ICMP,Normal
93.66943493351081,3528.3636312415447,25.616203822489048,31.0,TCP,Attack
6.091573427064711,261.1201080825251,2118.6465049791977,0.0,ICMP,Normal
96.26575061846884,4718.540096258493,60.32347620167265,47.0,UDP,Attack
7.839206009027274,132.08715069387566,3179.761580140161,0.0,ICMP,Normal
7.614285508564857,237.64455407468924,2885.8407869874154,0.0,TCP,Normal
6.595950509163811,177.5357326032096,2894.1114353660614,0.0,TCP,Normal
4.314242276884872,175.5846106644254,3491.953077666462,0.0,TCP,Normal
5.399220836805566,137.93503636295216,3643.1504427609775,0.0,TCP,Normal
3.203170657303284,75.44192959242699,2957.935208425382,0.0,TCP,Normal
7.189597004454651,322.4406152870114,3041.185225326919,0.0,TCP,Normal
6.319062939178277,164.12206803999734,2519.255400469268,0.0,TCP,Normal
5.364341255424203,232.51555987481714,3512.8131389041355,0.0,ICMP,Normal
4.558060800933554,164.56108986392508,2510.4097818612004,0.0,TCP,Normal
8.263713798178218,223.00988406150205,3126.8622515520965,0.0,TCP,Normal
4.372940627655204,172.3624606466839,2646.689122021851,0.0,TCP,Normal
2.9203869379462315,156.4918421110049,3353.956669526752,0.0,UDP,Normal
107.40093693970026,6270.488467694089,67.41912243596983,42.0,UDP,Attack
72.04597023355596,4668.117776275433,56.12686417814337,41.0,TCP,Attack
5.245340631989591,159.78192491186914,3445.5393386986984,0.0,UDP,Normal
8.146039450429713,309.58191275274936,4000.7878725648743,0.0,TCP,Normal
93.767145498285,5404.891559350182,39.28958164614458,46.0,UDP,Attack
102.96061509699973,3829.4993997713573,50.68838359623947,49.0,ICMP,Attack
2.236816563072838,152.80296783337815,2309.783958878427,0.0,TCP,Normal
5.258442363950455,214.72094888420241,2760.4750132314202,0.0,TCP,Normal
7.65159329508438,150.11211086703227,2568.393620269459,0.0,TCP,Normal
4.169799422073261,160.87293568367775,2899.6684284440967,0.0,TCP,Normal
0.6435773605371393,233.55130056944245,3822.3908231081946,0.0,TCP,Normal
80.66331574535936,6638.429109442677,50.74333743142413,6.0,UDP,Attack
6.372636913913402,180.3599491559429,2451.8522051568743,0.0,TCP,Normal
3.5152272591385305,172.7136979681903,2831.0979405188727,0.0,TCP,Normal
5.991363775945209,180.86107991452207,3060.7750413925774,0.0,TCP,Normal
3.9626665607575795,177.92620973435453,2389.6999463865845,0.0,TCP,Normal
95.3573040284662,4385.7764407834375,44.46166976701494,49.0,UDP,Attack
3.8150714816942113,204.0181162981515,3101.8461392382296,0.0,TCP,Normal
3.1158796328515104,154.3837242966821,2940.1471334796506,0.0,TCP,Normal
2.864394156841614,297.64722769997536,3249.750398484452,0.0,TCP,Normal
6.762117784114867,225.31817355310315,2398.3656051779767,0.0,TCP,Normal
133.10198162219154,2728.505234836876,54.41263216693288,42.0,TCP,Attack
4.0053657072846605,255.46857847296428,2332.745463943936,0.0,TCP,Normal
4.501927920887243,141.3184803726601,3014.810570978458,0.0,UDP,Normal
6.706330612826384,234.83789313571506,3192.4995946197596,0.0,TCP,Normal
4.99185432575713,206.2389289838706,2350.7500747733393,0.0,TCP,Normal
90.33270241923499,5188.862754092259,55.12893981889296,25.0,ICMP,Attack
3.1787098256350204,209.99910999318436,2718.0650487473335,0.0,TCP,Normal
5.7203283678915335,265.80497259252405,3174.864841038183,0.0,UDP,Normal
6.5178571795735305,244.72294215525645,3249.89586524848,0.0,TCP,Normal
122.98420282387939,4989.810299789859,44.503758053345365,15.0,TCP,Attack
112.2755667010089,6148.489270048343,66.55856278270332,25.0,UDP,Attack
4.837908070556512,186.859158835147,2599.6611285604063,0.0,UDP,Normal
87.54112522703171,5903.789141852706,58.57676760629619,28.0,TCP,Attack
5.848787875722025,175.09040396492804,3422.921922342344,0.0,UDP,Normal
6.217810712509264,157.7018483685374,1951.5429103874105,0.0,TCP,Normal
2.9698116163442627,233.1153071184151,3494.4614585710365,0.0,TCP,Normal
119.60018687289029,3370.644167803719,62.31197181029195,34.0,ICMP,Attack
4.55136205824379,174.31001236459826,3031.4988927892728,0.0,UDP,Normal
6.074824005640761,278.1980668429852,3379.1537131374835,0.0,ICMP,Normal
7.556561894918973,221.71035889309428,3509.065742092358,0.0,TCP,Normal
120.16520241709543,3258.2993943555866,47.73553644183231,30.0,TCP,Attack
103.69123402122669,5124.35364917143,69.4250859235749,44.0,TCP,Attack
8.174801204831073,199.81644557597423,3303.3297288565636,0.0,TCP,Normal
1.8687039367888074,177.93112483526855,2583.4311099052197,0.0,TCP,Normal
5.006751013194322,199.6145674258878,3096.392038862149,0.0,TCP,Normal
105.91424236287399,5691.771235429652,50.728090202232984,25.0,UDP,Attack
3.5925792013371334,233.80508068249566,3735.7256512839986,0.0,ICMP,Normal
126.09430159224728,6347.180580489818,44.17695354826546,27.0,UDP,Attack
3.4964178998096314,245.15290833684665,3521.0641543072215,0.0,TCP,Normal
3.9861136492577405,151.59357010738367,3112.3161579280377,0.0,TCP,Normal
2.582282270758556,235.27742823979935,3100.0056199722335,0.0,TCP,Normal
1.1264945949950702,179.28946095362338,2631.634506241555,0.0,TCP,Normal
2.4419385275604273,228.43848476697244,3054.4768586354035,0.0,TCP,Normal
3.1508717712438,213.31476782203117,2635.17679896921,0.0,TCP,Normal
8.929450265832779,136.66840024466953,3101.299262238037,0.0,ICMP,Normal
0.39615767052883033,204.6371532889776,2839.415300478159,0.0,TCP,Normal
4.454133359548974,212.5073858017678,3045.212463982711,0.0,TCP,Normal
7.097728283750724,257.7866356060446,3334.3192852555403,0.0,UDP,Normal
7.1930942364605075,321.7992562114622,2972.0479834243793,0.0,TCP,Normal
5.2464096135689715,200.36753374598496,2726.4126979281164,0.0,TCP,Normal
3.395439945720913,209.4667018090083,3806.1953110787795,0.0,ICMP,Normal
3.3352888537915426,216.00290957466223,3160.230810755791,0.0,ICMP,Normal
98.17342194602176,3635.23128386219,39.697494884183904,9.0,UDP,Attack
95.96282957626745,4083.734946542175,35.76436738963771,33.0,TCP,Attack
3.663711828922012,151.4405065431004,2823.5178846288977,0.0,TCP,Normal
2.928076142786721,263.1138945335836,3354.836870125701,0.0,TCP,Normal
4.494750262394726,267.74464657609195,2590.6288370692478,0.0,TCP,Normal
1.0806597522404489,184.3535516404993,3073.825920268725,0.0,TCP,Normal
3.8864424543132676,224.01146309528514,3543.3844822685974,0.0,UDP,Normal
3.4280210789841012,167.75520706778312,3553.655266969671,0.0,UDP,Normal
121.32070908012615,5385.199978184199,45.21266335408975,43.0,ICMP,Attack
80.74825678965409,6627.787320393982,52.243796278841536,9.0,ICMP,Attack
128.99928381724712,4871.787870990333,53.485815673533345,12.0,TCP,Attack
6.072581819034379,132.7826997584724,2400.909623519364,0.0,TCP,Normal
5.09954737436192,228.60865655187317,3031.7566306402296,0.0,TCP,Normal
5.146673489556274,216.13353153710057,3263.251559054053,0.0,TCP,Normal
5.389472389437549,159.3915264136835,3150.9062430379345,0.0,TCP,Normal
4.301121345566088,260.41616429736166,2817.291139449889,0.0,TCP,Normal
7.63519507121592,254.62689168041516,3363.63968796858,0.0,ICMP,Normal
118.0211277379783,4500.699777897423,46.6210953405389,47.0,UDP,Attack
87.22718434468125,6340.357753948666,55.89901879091909,25.0,TCP,Attack
3.464404869791743,187.45831640943845,3663.7501227277107,0.0,TCP,Normal
4.833124060419278,165.20951946869172,3321.200211273557,0.0,ICMP,Normal
6.55559526175543,170.7354734341815,3320.09232237828,0.0,UDP,Normal
8.469873151673617,155.10290071798846,2719.6875578123995,0.0,ICMP,Normal
5.587115864333258,179.00765020843855,2369.512620545698,0.0,TCP,Normal
5.838038018732091,200.26026309474733,3224.483777785107,0.0,TCP,Normal
109.47711879653596,5358.646858039782,32.97294354000525,10.0,UDP,Attack
2.5003593208212718,241.29761044629728,2304.597166112398,0.0,TCP,Normal
